id,sent,user_id,parent_id,created_at,rank
113,イヤホンジャックピアスは手軽に自分好みに飾れるし、豊富で選ぶのも楽しい,13,,2015-06-15 21:11:19,0.35071289572139874
113,ファッション性が若者受けを呼び、スマホ普及に一役買っているような気がします,13,,2015-06-15 21:11:19,0.33482902077101662
123,家電量販店のスマホ売り場と見に行くと、スマホケースだけでもかなりの売り場面積をとってるのを見ます,8,113,2015-06-15 22:00:51,0.21144587947253438
125,ガラケ主流だった頃は各機種に対応したアクセサリがこれほど豊富になるとは,12,113,2015-06-15 22:13:41,0.20113709572402746
