id,sent,user_id,parent_id,created_at,rank
39,他に、ご意見はありませんか,1,,2015-06-15 11:51:53,0.35586001261173128
39,また、スマホに話題なら大歓迎です,1,,2015-06-15 11:51:53,0.34097194522666602
39,議論で、スマホが普及した理由として、・親和性が高いから・まわりが使い始めたから・企業戦略の賜物・使いたい機能が増えたから・ガラケーではスペック不足だからと意見が出ています,1,,2015-06-15 11:51:53,0.30316804216160254
259,賛成dす,2,39,2015-11-28 22:22:42,0.0
