id,sent,user_id,parent_id,created_at,rank
133,日本ではキャリア毎に開発環境の統一を図っていましたが、キャリア間のプラットフォームには違いがあります,12,,2015-06-15 22:39:48,0.26899341647003655
133,一方スマホでは9割を占めており、メーカーが1つのプラットフォーム向けの開発に注力することができます,12,,2015-06-15 22:39:48,0.25772714950976655
155,OSの統一は確かに大きいかも,1,133,2015-06-16 13:39:03,0.50000000264106181
155,面でも昔はアプリ開発も難しかっただろうし、何よりユーザが開発者になると発想が生まれなかった感じはありますね,1,133,2015-06-16 13:39:03,0.4999999973589383
