id,sent,user_id,parent_id,created_at
101,「なぜスマホは普及したのか,35,,2015-06-15 20:48:40
101,テーマなのだから、敢えて悪い面にもスポットを当ててみてはどうか,35,,2015-06-15 20:48:40
101,画面を見ながらでないと入力できない点は地味に不便だなぁと感じる時がたまにあります,35,,2015-06-15 20:48:40
109,また、インターネット閲覧が容易になる事で、アクセスや、それをカモにする詐欺まで横行し、一概にいい事だとは,41,101,2015-06-15 21:04:36
109,ハードルが下がった事で、インターネットマナーを守らない無粋な輩が多く出て来るようになりました,41,101,2015-06-15 21:04:36
119,ネット世界が一般に浸透してきたからこそ、人たちの人数や手口も一気に増えた感があるし、特に不用意な発言で身元が割れてしまって騒動に発展するってケースは昔は稀だった気がする…,35,109,2015-06-15 21:32:18
119,スマホが普及する前からネット上でマナーを守らない人はいるにはいたけれど、当時とは明らかに質が違う気がする,35,109,2015-06-15 21:32:18
167,マイナーですが、パソコンに繋いだ時にファイルツリーが複雑になっていて、目的のフォルダを探すのが大変なのが不便ですね,34,120,2015-06-16 20:03:50
